ID_Alumno,Universidad,Carrera,Edad,Genero,Anio_Cursada,Horas_Estudio_Semanal,Asistencia_Porcentaje,Trabaja,Promedio_Academico,Materias_Aprobadas,Materias_Recursadas,Satisfaccion_Carrera,Indice_Permanencia
346,UNSAM,Derecho,27,Otro,6,15,85.1,No,8.1,31,3,5.1,100.0
347,UNLP,Psicología,28,Otro,3,7,56.0,Si,7.1,11,3,5.7,98.2
348,UNLaM,Psicología,30,Otro,6,20,98.9,No,10.0,34,3,6.3,100.0
349,UNSAM,Medicina,22,F,6,17,74.0,Si,10.0,40,5,6.5,100.0
351,UNLP,Psicología,17,F,2,8,71.7,Si,6.1,13,1,5.6,100.0
352,UNSAM,Ingeniería,18,F,5,23,95.2,Si,9.3,32,2,7.5,100.0
353,UNC,Ciencia De Datos,17,Otro,3,14,69.8,No,6.4,16,0,6.2,95.9
354,UTN,Ciencia De Datos,20,M,1,16,78.1,No,9.2,6,2,6.4,100.0
355,UNC,Ingeniería,17,Otro,3,20,75.0,No,10.0,15,2,7.3,100.0
356,UTN,Ingeniería,27,F,5,13,88.9,Si,10.0,28,6,6.4,100.0
357,UBA,Ingeniería,29,M,5,25,100.0,Si,10.0,32,1,8.7,100.0
358,UTN,Economía,17,Otro,4,17,66.4,Si,9.9,26,1,8.6,100.0
359,UNC,Ingeniería,25,F,6,17,84.0,No,8.8,39,2,7.2,100.0
361,UBA,Economía,27,F,5,21,96.8,No,10.0,27,1,7.3,100.0
362,UNLaM,Psicología,26,F,4,23,86.9,Si,8.2,18,2,5.6,100.0
363,UNSAM,Psicología,28,Otro,6,21,100.0,No,10.0,38,4,7.3,100.0
364,UTN,Economía,26,M,1,8,58.8,Si,7.7,5,5,5.1,91.9
365,UTN,Derecho,17,Otro,3,21,61.1,No,8.9,17,1,7.1,100.0
366,UNLaM,Psicología,22,M,3,12,84.4,No,8.6,24,1,8.2,100.0
368,UNLaM,Economía,20,F,4,16,55.4,No,6.9,24,1,7.0,84.7
369,UNC,Psicología,22,Otro,3,9,77.5,Si,7.4,17,0,7.3,100.0
370,UNLaM,Derecho,22,F,2,14,96.7,No,7.9,14,1,6.9,100.0
373,UNLaM,Derecho,23,F,1,17,83.6,Si,10.0,4,2,7.0,100.0
374,UNSAM,Medicina,19,M,5,21,77.0,No,8.7,23,4,5.8,98.1
375,UNC,Ciencia De Datos,17,F,3,13,81.1,Si,6.9,16,1,7.0,100.0
376,UNC,Ingeniería,26,Otro,5,17,100.0,Si,10.0,35,1,8.9,100.0
377,UNSAM,Psicología,27,F,3,15,88.3,Si,7.0,8,3,4.5,94.0
378,UNC,Ingeniería,17,F,2,15,64.4,No,8.7,9,2,5.8,98.4
380,UNC,Medicina,30,M,2,16,89.5,Si,7.3,12,0,7.5,100.0
381,UNLP,Ingeniería,28,Otro,4,20,93.3,No,8.3,30,0,7.3,100.0
382,UBA,Psicología,25,M,1,9,78.1,No,6.9,4,0,6.7,100.0
383,UNLP,Ciencia De Datos,20,Otro,4,15,88.8,No,7.8,24,1,6.6,99.3
384,UNSAM,Ciencia De Datos,17,Otro,2,11,92.0,Si,7.7,12,4,5.0,98.0
385,UTN,Ciencia De Datos,27,F,2,15,97.2,Si,8.8,12,2,7.6,100.0
386,UBA,Economía,17,F,4,21,80.4,No,9.1,19,4,5.1,100.0
388,UNSAM,Economía,26,M,1,8,72.3,No,8.4,9,1,7.5,100.0
390,UNLaM,Ciencia De Datos,23,M,1,14,70.6,Si,8.1,2,1,6.8,100.0
391,UTN,Ciencia De Datos,23,M,1,8,79.7,Si,5.9,7,3,4.4,100.0
393,UTN,Ciencia De Datos,30,F,3,26,77.2,No,10.0,10,2,8.5,100.0
394,UTN,Ingeniería,33,Otro,5,18,64.1,Si,6.7,30,3,5.1,83.2
395,UNSAM,Ingeniería,22,F,6,24,88.5,No,10.0,36,3,8.0,100.0
396,UTN,Economía,19,F,3,19,79.3,Si,9.5,13,3,6.1,100.0
397,UNSAM,Economía,17,M,1,6,66.0,No,6.9,1,6,4.2,100.0
399,UTN,Medicina,27,F,2,12,61.1,Si,7.6,9,6,4.8,96.8
400,UNLP,Ingeniería,30,Otro,3,24,91.2,Si,10.0,17,3,7.0,100.0
401,UBA,Psicología,17,M,2,6,87.7,Si,7.1,13,1,7.1,100.0
402,UNLaM,Ingeniería,24,F,2,21,62.4,No,8.6,7,2,6.5,100.0
403,UNLaM,Derecho,26,M,5,22,75.6,No,10.0,27,0,8.3,100.0
404,UNLP,Medicina,26,Otro,1,5,88.2,Si,7.7,5,0,7.2,100.0
405,UNLP,Ciencia De Datos,22,M,3,14,79.7,No,7.1,16,1,5.8,100.0
406,UNLaM,Ciencia De Datos,26,F,3,16,66.7,No,9.7,19,0,8.2,100.0
407,UNLaM,Ingeniería,25,M,5,15,89.4,No,9.0,35,5,5.9,100.0
408,UNC,Medicina,17,Otro,4,13,84.5,No,9.0,20,0,7.8,100.0
409,UNLP,Medicina,25,M,4,24,68.7,No,8.3,31,1,7.6,93.3
410,UNC,Economía,24,F,2,19,75.9,No,7.8,14,1,6.6,100.0
411,UNLaM,Economía,30,Otro,2,13,78.7,Si,6.8,12,1,6.3,100.0
412,UNC,Economía,21,F,2,9,72.0,Si,6.8,14,1,5.2,100.0
413,UTN,Medicina,22,M,1,16,69.5,No,8.8,6,0,8.0,100.0
414,UNC,Ciencia De Datos,44,M,6,14,100.0,Si,8.3,39,0,7.4,100.0
415,UBA,Psicología,22,Otro,4,23,83.8,Si,10.0,24,2,7.3,100.0
416,UBA,Ingeniería,26,M,4,13,74.8,No,7.0,20,2,5.6,94.0
417,UNLP,Psicología,24,F,1,7,99.8,Si,7.8,5,5,4.1,100.0
418,UNSAM,Economía,20,F,6,25,91.3,No,10.0,33,0,9.6,100.0
419,UBA,Derecho,28,Otro,1,10,66.9,Si,6.8,5,0,7.0,100.0
420,UNSAM,Medicina,23,F,6,22,63.8,No,9.3,34,1,8.2,100.0
421,UNLaM,Derecho,26,F,5,14,66.5,Si,6.1,36,4,4.1,75.1
422,UNSAM,Derecho,26,M,4,5,86.7,Si,5.5,24,0,6.6,96.4
423,UNSAM,Economía,26,Otro,3,17,56.8,Si,8.6,12,0,8.2,100.0
424,UNLaM,Derecho,21,M,3,6,74.6,No,6.2,12,0,6.3,80.0
425,UTN,Medicina,20,F,5,18,81.0,No,7.6,29,1,7.5,98.3
426,UTN,Ciencia De Datos,21,Otro,1,20,88.5,No,10.0,4,3,7.7,100.0
427,UNLP,Economía,17,F,5,17,89.1,No,7.1,23,4,5.2,96.5
428,UNLP,Economía,18,F,6,26,85.1,No,8.6,33,2,7.2,100.0
429,UNSAM,Derecho,25,F,5,23,97.3,Si,10.0,24,1,7.7,100.0
430,UBA,Ciencia De Datos,26,M,3,7,74.0,Si,8.0,20,1,6.6,100.0
431,UNC,Ingeniería,17,Otro,3,14,77.9,No,7.9,21,2,6.0,100.0
433,UBA,Economía,26,M,3,14,82.4,Si,7.0,11,0,6.6,93.0
434,UTN,Ingeniería,31,F,4,16,72.7,No,7.2,25,2,6.4,85.4
435,UTN,Ciencia De Datos,30,Otro,5,19,82.1,Si,10.0,28,0,8.1,100.0
437,UNC,Economía,23,M,3,120,78.5,No,6.0,18,1,5.3,100.0
438,UNLaM,Psicología,17,Otro,6,24,76.5,No,8.8,38,2,7.2,100.0
439,UNLP,Derecho,28,F,1,11,80.8,No,9.1,9,1,6.8,100.0
440,UNSAM,Ciencia De Datos,27,F,6,23,82.4,No,8.6,40,0,8.6,100.0
441,UNSAM,Medicina,26,Otro,5,11,93.2,Si,9.7,29,0,8.5,100.0
442,UNSAM,Psicología,18,F,2,14,70.5,Si,7.1,12,2,6.2,100.0
443,UNC,Ciencia De Datos,24,M,5,21,100.0,No,10.0,37,6,5.7,100.0
444,UTN,Ciencia De Datos,22,F,3,14,77.9,No,10.0,26,2,8.3,100.0
445,UNSAM,Medicina,20,M,5,10,88.2,No,9.2,27,0,8.5,100.0
446,UTN,Ingeniería,33,Otro,4,20,76.8,No,9.4,29,4,7.1,100.0
447,UNSAM,Medicina,28,Otro,5,19,62.5,Si,8.2,32,0,7.5,98.8
448,UNLaM,Derecho,17,M,3,21,84.6,No,9.9,12,2,7.7,100.0
449,UNLP,Psicología,24,M,3,20,92.1,No,8.9,22,0,7.5,100.0
450,UNLP,Ingeniería,32,Otro,5,17,89.7,Si,9.0,28,2,7.1,100.0
451,UBA,Derecho,17,F,1,17,95.4,Si,7.8,4,4,4.3,100.0
452,UNC,Medicina,27,Otro,4,16,90.5,No,7.3,27,2,6.5,100.0
453,UTN,Psicología,27,Otro,6,24,80.4,Si,10.0,37,1,9.0,100.0
455,UNLaM,Ciencia De Datos,28,Otro,2,12,80.4,No,7.7,9,1,7.2,100.0
456,UNLaM,Derecho,24,Otro,1,10,75.8,Si,6.0,4,1,4.9,90.9
457,UNC,Psicología,22,Otro,4,18,100.0,No,8.0,21,3,5.8,100.0
458,UNC,Ciencia De Datos,19,F,6,21,100.0,Si,9.5,33,1,8.1,100.0
459,UNSAM,Economía,17,Otro,4,24,63.1,Si,10.0,27,1,8.8,100.0
460,UNC,Ingeniería,24,F,2,120,100.0,No,9.5,4,4,7.0,100.0
461,UNSAM,Ciencia De Datos,28,F,4,20,72.7,No,8.1,19,2,5.6,100.0
463,UBA,Economía,17,M,1,15,100.0,No,8.0,7,2,5.9,100.0
464,UBA,Psicología,26,F,5,18,68.5,No,10.0,33,2,7.7,100.0
465,UTN,Economía,33,M,4,17,71.4,No,8.5,30,1,6.5,100.0
466,UNSAM,Ciencia De Datos,23,M,6,14,62.9,No,9.2,33,0,8.6,100.0
467,UBA,Derecho,20,Otro,4,18,73.4,No,9.3,20,0,8.7,100.0
468,UNC,Derecho,23,Otro,1,5,84.0,Si,8.6,5,4,4.9,100.0
469,UNLaM,Derecho,21,F,6,25,88.5,No,10.0,41,0,7.9,100.0
470,UNLaM,Economía,23,Otro,1,7,62.8,Si,7.0,1,5,4.8,82.6
471,UTN,Medicina,23,M,1,6,77.9,No,5.3,5,0,6.3,96.5
472,UNLP,Derecho,27,F,6,24,93.1,No,10.0,41,0,8.8,100.0
473,UNLaM,Ciencia De Datos,22,Otro,4,24,74.7,Si,10.0,20,1,8.1,100.0
474,UBA,Medicina,27,M,5,18,81.3,No,9.2,28,0,8.1,100.0
475,UTN,Psicología,23,F,4,13,91.4,No,8.7,23,0,7.5,100.0
476,UTN,Ciencia De Datos,24,Otro,5,23,87.3,Si,10.0,33,0,8.6,100.0
477,UTN,Economía,31,M,6,21,65.9,Si,9.4,36,0,7.9,100.0
478,UNC,Derecho,23,F,6,26,67.5,No,8.4,34,4,5.3,95.8
480,UNSAM,Psicología,23,M,6,20,100.0,Si,10.0,31,2,7.4,100.0
481,UNLaM,Ciencia De Datos,27,Otro,1,8,84.3,Si,8.7,6,0,7.4,100.0
482,UNLP,Ciencia De Datos,17,Otro,1,4,98.0,Si,6.3,7,0,6.2,100.0
484,UNC,Derecho,26,F,6,24,87.4,No,9.7,40,2,7.7,100.0
485,UNLaM,Ingeniería,20,M,6,14,75.0,No,7.6,28,1,6.2,100.0
486,UNC,Psicología,20,M,4,19,79.4,No,9.5,28,4,5.5,100.0
487,UNLP,Ciencia De Datos,32,M,2,2,98.7,Si,6.3,7,3,5.2,99.8
488,UNLaM,Medicina,28,M,6,20,57.3,Si,9.3,40,2,7.0,100.0
489,UNLP,Ciencia De Datos,22,Otro,5,16,91.1,Si,10.0,31,1,7.9,100.0
490,UNLP,Psicología,18,Otro,6,20,81.5,No,10.0,33,0,9.5,100.0
491,UNLaM,Ciencia De Datos,28,M,6,19,55.0,No,8.8,29,1,7.7,100.0
492,UBA,Derecho,21,Otro,5,19,78.7,Si,7.8,24,4,4.4,93.4
493,UTN,Medicina,26,M,2,6,78.6,Si,5.8,12,1,5.2,100.0
494,UNLP,Ciencia De Datos,20,F,5,24,88.0,No,10.0,35,3,6.3,100.0
495,UTN,Derecho,22,M,5,11,79.8,Si,6.4,32,1,6.7,86.0
496,UTN,Economía,20,F,2,17,57.9,No,7.6,8,0,6.8,91.3
497,UNC,Economía,31,Otro,4,16,85.8,No,6.9,27,2,5.7,100.0
498,UTN,Economía,24,F,2,13,84.0,Si,6.6,17,0,5.5,100.0
499,UNC,Ingeniería,26,Otro,1,9,78.1,Si,7.6,3,1,6.7,100.0
500,UNLP,Medicina,31,F,6,21,96.5,No,9.2,31,1,8.1,100.0
501,UNC,Ingeniería,26,M,3,15,74.2,No,8.2,13,2,6.7,100.0
502,UNSAM,Medicina,20,F,5,15,95.1,Si,9.5,28,0,9.1,100.0
503,UTN,Ingeniería,17,M,6,19,64.7,Si,8.6,37,0,6.9,95.3
504,UNSAM,Derecho,30,M,2,17,92.3,No,10.0,12,1,9.0,100.0
505,UNLP,Derecho,25,M,3,9,81.6,Si,9.5,19,2,8.2,100.0
506,UNLaM,Economía,21,M,2,11,87.0,No,7.9,8,3,5.7,100.0
507,UNLaM,Ingeniería,20,Otro,1,12,78.9,No,8.1,10,4,5.4,100.0
508,UNC,Psicología,38,F,3,11,87.0,No,7.8,11,0,7.1,100.0
509,UTN,Ciencia De Datos,25,Otro,4,10,74.8,Si,7.0,19,0,6.6,100.0
510,UNSAM,Ciencia De Datos,17,Otro,6,17,90.4,Si,8.6,42,0,7.8,100.0
511,UNC,Ingeniería,25,Otro,1,2,66.7,Si,6.4,8,0,6.1,88.0
512,UNLaM,Psicología,31,F,3,10,100.0,No,6.2,20,3,4.3,92.2
514,UTN,Ingeniería,19,Otro,2,7,79.3,Si,8.6,13,0,8.4,100.0
515,UBA,Ingeniería,29,F,4,18,89.5,Si,8.6,21,4,4.7,100.0
516,UNC,Ciencia De Datos,25,Otro,1,11,73.7,No,8.3,4,0,8.4,100.0
517,UNSAM,Psicología,23,Otro,2,12,78.7,No,9.9,9,1,8.1,100.0
518,UNSAM,Ciencia De Datos,26,Otro,5,17,82.2,Si,9.8,33,0,8.0,100.0
519,UNLaM,Derecho,23,F,2,7,72.1,No,5.2,13,3,3.9,85.6
520,UNC,Medicina,18,M,5,12,76.3,Si,7.7,33,1,6.8,100.0
521,UNC,Ciencia De Datos,26,Otro,5,20,99.0,Si,9.9,30,4,5.9,100.0
522,UTN,Psicología,24,Otro,2,18,89.7,No,10.0,15,0,9.0,100.0
523,UNLP,Derecho,19,F,2,18,73.7,Si,7.3,0,3,5.1,91.1
524,UNC,Ingeniería,30,F,5,28,90.9,No,10.0,32,0,9.5,100.0
525,UNSAM,Ingeniería,19,M,4,12,96.0,No,9.8,22,0,7.9,100.0
526,UNLaM,Ingeniería,18,Otro,5,21,95.5,Si,10.0,31,0,8.7,100.0
527,UTN,Ingeniería,27,Otro,1,11,73.1,Si,7.5,0,4,5.8,100.0
528,UBA,Psicología,18,F,2,17,78.9,No,7.7,9,1,6.4,100.0
529,UNLaM,Psicología,21,M,4,17,83.3,No,8.5,26,3,6.8,100.0
530,UNLaM,Ciencia De Datos,21,Otro,3,15,83.7,No,7.9,19,1,7.5,100.0
531,UTN,Ingeniería,26,F,3,13,75.6,Si,9.1,16,0,7.3,100.0
532,UTN,Economía,24,F,1,4,89.3,Si,6.6,8,0,5.4,100.0
533,UNSAM,Psicología,26,M,6,25,100.0,No,9.3,36,1,7.4,100.0
535,UNSAM,Medicina,21,M,6,22,85.3,Si,10.0,33,2,8.6,100.0
536,UBA,Ciencia De Datos,30,Otro,6,23,69.5,No,10.0,34,3,6.6,100.0
537,UNLaM,Ciencia De Datos,22,M,3,14,88.3,No,7.6,9,1,6.2,100.0
538,UNC,Ingeniería,19,Otro,5,23,85.3,Si,10.0,31,3,7.1,100.0
539,UTN,Derecho,23,F,2,13,67.0,No,9.2,14,1,7.6,100.0
540,UNLaM,Medicina,25,F,2,16,82.6,Si,9.8,1,0,8.4,100.0
541,UNSAM,Economía,21,F,6,12,85.4,No,6.9,34,6,3.7,91.3
542,UNSAM,Medicina,18,M,2,16,100.0,Si,8.7,10,0,7.4,100.0
543,UNSAM,Medicina,25,M,2,12,70.2,Si,9.2,10,3,6.6,100.0
545,UNLP,Psicología,21,Otro,6,20,88.1,Si,8.7,31,1,7.1,100.0
548,UBA,Derecho,19,F,3,21,89.6,Si,10.0,17,3,7.9,100.0
549,UNSAM,Derecho,33,Otro,6,16,88.7,No,7.1,36,0,7.4,100.0
550,UNC,Economía,31,F,3,13,81.6,Si,6.9,22,3,5.1,95.8
552,UNSAM,Medicina,30,F,4,3,73.0,Si,6.3,17,0,6.4,100.0
553,UNC,Medicina,18,F,2,14,75.1,Si,8.5,12,3,5.6,100.0
554,UNC,Ingeniería,28,M,1,9,77.8,Si,8.6,1,1,6.5,100.0
555,UBA,Economía,20,Otro,4,16,100.0,No,10.0,22,3,7.0,100.0
556,UBA,Ingeniería,22,M,6,17,87.9,Si,7.8,36,0,6.5,100.0
557,UBA,Ciencia De Datos,17,Otro,6,16,64.9,No,7.0,29,2,6.2,92.6
558,UNLaM,Psicología,17,Otro,1,16,75.5,Si,7.0,3,2,6.2,94.3
559,UBA,Economía,20,Otro,4,16,92.1,Si,10.0,27,0,7.9,100.0
560,UNLP,Ciencia De Datos,18,F,4,18,100.0,No,8.7,26,5,5.0,100.0
561,UBA,Ingeniería,17,M,5,18,79.2,Si,10.0,31,4,6.9,100.0
562,UNSAM,Derecho,22,M,3,11,91.9,Si,8.7,13,0,7.7,100.0
563,UNLaM,Ciencia De Datos,19,M,2,6,74.3,No,8.2,11,0,6.6,98.6
564,UNC,Ciencia De Datos,29,F,1,5,80.6,No,8.6,8,0,7.4,100.0
566,UNSAM,Psicología,19,M,6,18,75.2,Si,9.5,38,1,7.3,100.0
567,UNSAM,Psicología,18,Otro,6,19,79.2,No,8.2,31,0,6.6,100.0
568,UNLP,Ingeniería,23,M,2,16,88.0,Si,8.4,12,1,8.0,100.0
569,UNLaM,Economía,24,F,4,20,94.8,Si,10.0,28,1,8.3,100.0
570,UNLP,Medicina,24,M,1,14,69.4,No,9.5,4,0,7.8,100.0
571,UNLaM,Ingeniería,21,F,4,13,99.1,Si,7.3,29,0,7.8,100.0
572,UNSAM,Economía,21,F,5,26,65.5,No,10.0,34,1,8.9,100.0
573,UNLaM,Ingeniería,24,Otro,2,17,88.1,No,10.0,10,0,8.8,100.0
574,UTN,Psicología,25,M,6,17,86.4,Si,7.1,32,0,6.9,100.0
575,UTN,Medicina,29,Otro,6,23,77.2,Si,8.0,31,1,6.9,100.0
576,UNC,Economía,21,Otro,2,10,67.8,No,8.1,3,4,5.7,100.0
578,UTN,Derecho,22,Otro,5,16,79.1,Si,10.0,26,5,7.0,100.0
579,UBA,Economía,18,Otro,3,20,86.3,No,10.0,19,2,7.1,100.0
580,UNC,Psicología,28,Otro,1,11,97.1,Si,9.0,0,5,5.3,100.0
581,UNLaM,Medicina,28,M,3,14,79.2,Si,9.8,14,3,6.4,100.0
582,UTN,Medicina,29,M,2,13,84.1,No,9.2,16,5,5.0,100.0
583,UTN,Economía,23,Otro,6,21,95.8,Si,10.0,35,2,8.0,100.0
584,UNLP,Medicina,17,M,3,12,94.8,No,8.8,21,2,7.3,100.0
585,UNC,Economía,22,Otro,6,24,96.6,No,10.0,39,0,7.9,100.0
587,UBA,Economía,23,M,4,18,67.7,Si,8.4,18,3,6.8,100.0
588,UNLaM,Economía,25,Otro,3,10,73.9,No,9.4,12,0,7.9,100.0
590,UNLaM,Derecho,17,F,1,9,68.2,Si,8.5,7,3,6.1,100.0
591,UTN,Psicología,19,F,4,18,73.3,Si,10.0,19,1,8.2,100.0
593,UNSAM,Ingeniería,23,M,2,13,100.0,Si,10.0,11,2,7.7,100.0
594,UNLaM,Medicina,30,Otro,2,3,72.4,Si,6.4,9,3,4.9,97.7
595,UNLP,Economía,20,F,1,6,84.5,No,5.8,8,1,4.6,100.0
596,UNC,Medicina,22,Otro,2,20,67.6,No,10.0,16,0,9.0,100.0
597,UNC,Ciencia De Datos,24,F,2,9,87.1,Si,9.0,6,1,6.9,100.0
598,UNSAM,Psicología,27,Otro,3,19,82.1,Si,8.5,14,1,8.0,100.0
599,UNSAM,Psicología,23,Otro,3,20,86.3,No,8.3,20,4,5.7,100.0
600,UNLaM,Derecho,23,F,4,16,100.0,Si,8.5,18,3,6.9,100.0
601,UNLP,Psicología,32,Otro,4,17,69.7,Si,10.0,20,2,8.0,100.0
602,UBA,Medicina,21,F,3,17,89.3,No,8.3,16,3,5.5,100.0
603,UNSAM,Ingeniería,23,M,4,18,67.4,No,10.0,24,6,6.3,100.0
604,UNSAM,Ingeniería,28,Otro,5,19,63.1,Si,8.1,30,1,7.5,100.0
606,UTN,Ingeniería,18,M,1,13,75.2,No,7.6,6,0,7.0,93.0
607,UNC,Ingeniería,21,F,6,17,84.4,No,10.0,46,5,5.4,100.0
608,UNSAM,Ciencia De Datos,25,F,5,10,79.3,Si,6.7,36,0,6.1,99.9
609,UTN,Economía,25,Otro,6,17,88.1,No,7.6,35,6,3.2,100.0
610,UNLP,Economía,17,F,5,18,89.6,No,7.4,21,0,6.6,96.3
613,UNC,Ingeniería,17,M,4,18,76.4,No,10.0,27,4,7.6,100.0
614,UNLaM,Medicina,30,F,3,17,62.9,No,9.1,13,3,6.2,100.0
615,UNSAM,Ingeniería,31,M,1,10,63.3,No,8.5,2,0,7.5,100.0
616,UNSAM,Ciencia De Datos,24,Otro,3,13,43.7,No,5.6,19,2,5.3,77.5
617,UTN,Ciencia De Datos,26,M,6,14,73.1,Si,6.5,35,0,6.7,96.7
618,UNLP,Derecho,17,F,2,4,57.3,Si,5.8,6,0,6.8,85.3
619,UNC,Economía,19,F,4,25,96.8,Si,10.0,24,2,7.3,100.0
620,UTN,Ciencia De Datos,17,M,4,19,90.8,Si,9.1,28,3,6.4,100.0
621,UBA,Ciencia De Datos,17,M,2,6,56.3,No,4.6,12,4,2.8,76.2
622,UBA,Economía,22,M,4,10,67.7,No,6.1,22,0,5.9,75.8
623,UTN,Ingeniería,17,F,1,9,72.4,Si,7.4,10,3,4.7,90.8
624,UNLaM,Economía,23,F,3,13,55.0,Si,8.1,14,1,6.1,83.2
625,UNLP,Ciencia De Datos,30,F,6,22,54.4,No,10.0,34,0,8.6,100.0
626,UNSAM,Economía,31,F,3,16,100.0,No,9.0,21,2,6.7,100.0
627,UNLP,Ciencia De Datos,23,M,2,10,76.3,No,8.3,9,2,7.4,100.0
628,UBA,Derecho,29,Otro,6,20,82.4,No,7.6,40,3,6.3,94.0
629,UBA,Ciencia De Datos,17,Otro,6,23,81.1,Si,10.0,40,1,8.1,100.0
630,UNLP,Medicina,17,F,6,24,85.9,No,10.0,38,4,7.6,100.0
631,UNC,Derecho,26,Otro,5,14,81.1,No,9.5,29,4,6.6,100.0
632,UTN,Psicología,18,Otro,6,15,73.7,No,7.0,38,2,5.0,100.0
633,UBA,Economía,23,Otro,3,13,57.8,Si,8.0,13,0,7.2,96.5
634,UNLP,Derecho,17,F,2,6,86.9,No,6.7,10,0,5.6,100.0
635,UNSAM,Derecho,25,M,5,22,100.0,Si,9.1,37,0,8.4,100.0
636,UNC,Psicología,18,M,6,19,71.1,Si,10.0,38,0,9.0,100.0
637,UNC,Ingeniería,17,F,3,19,85.0,No,10.0,14,3,6.4,100.0
638,UNLaM,Economía,20,M,6,19,68.3,Si,9.6,28,2,7.0,100.0
639,UNLP,Economía,23,M,4,16,100.0,No,9.9,19,2,7.9,100.0
640,UTN,Economía,22,F,4,16,81.5,Si,10.0,26,0,9.1,100.0
642,UNLaM,Medicina,28,F,1,13,68.5,No,9.4,6,1,8.6,100.0
643,UBA,Psicología,19,M,6,20,89.9,No,7.8,35,1,7.6,100.0
644,UNLP,Ingeniería,30,F,2,20,85.8,No,10.0,14,0,9.3,100.0
645,UBA,Medicina,24,Otro,6,16,74.7,No,10.0,32,2,8.5,100.0
647,UNLaM,Ciencia De Datos,24,Otro,1,7,79.5,No,5.2,9,0,5.1,100.0
648,UNLP,Ingeniería,24,M,3,13,88.4,No,9.7,18,1,8.4,100.0
649,UNLP,Ingeniería,22,F,1,14,72.9,Si,6.6,3,3,5.1,95.5
650,UBA,Ciencia De Datos,17,Otro,1,12,68.3,Si,6.7,10,0,5.9,86.6
651,UBA,Economía,32,M,3,20,94.4,No,10.0,13,3,6.4,100.0
652,UBA,Ingeniería,20,M,1,19,80.8,No,9.3,2,2,7.7,100.0
653,UNLaM,Ingeniería,17,M,6,23,93.6,No,9.9,33,3,6.3,100.0
654,UNLaM,Ingeniería,22,F,6,22,77.6,Si,10.0,35,0,8.4,100.0
655,UTN,Medicina,20,M,5,18,64.8,Si,8.4,31,0,6.8,98.2
656,UNSAM,Derecho,17,Otro,4,10,89.1,Si,7.3,22,0,7.1,95.1
657,UNSAM,Ciencia De Datos,26,F,6,25,72.6,No,8.6,38,2,7.3,100.0
658,UTN,Ingeniería,28,M,1,12,77.3,No,6.0,4,0,6.2,93.6
659,UBA,Derecho,18,Otro,3,6,78.8,Si,8.5,13,1,8.1,100.0
660,UNC,Psicología,21,F,6,20,90.7,Si,8.9,38,5,5.2,100.0
661,UNSAM,Economía,18,F,2,21,75.7,No,10.0,9,2,7.8,100.0
663,UTN,Psicología,25,F,3,18,73.8,Si,9.6,19,5,5.7,100.0
664,UTN,Ciencia De Datos,17,F,5,15,86.4,Si,9.2,33,3,7.4,100.0
665,UNSAM,Psicología,39,Otro,1,4,80.1,Si,6.8,7,3,6.0,100.0
666,UNLP,Economía,22,F,6,6,73.7,Si,6.5,44,0,7.2,100.0
667,UNSAM,Psicología,17,M,1,14,93.0,No,6.8,7,3,5.9,100.0
668,UNLaM,Economía,22,Otro,5,15,88.6,No,8.2,29,0,7.5,100.0
669,UNC,Medicina,21,M,3,16,63.0,Si,9.9,18,4,6.8,100.0
670,UNLaM,Derecho,25,M,6,22,96.3,No,10.0,36,4,6.1,100.0
671,UBA,Economía,22,M,6,17,88.9,Si,7.7,36,2,6.3,100.0
672,UTN,Derecho,21,Otro,1,13,89.6,No,7.0,1,3,4.8,95.0
673,UNLP,Psicología,22,M,5,21,96.0,No,9.2,28,0,9.0,100.0
674,UTN,Ciencia De Datos,19,Otro,4,11,88.1,No,8.7,20,5,5.3,100.0
675,UNLP,Economía,36,Otro,2,9,100.0,Si,9.4,8,3,6.0,100.0
676,UNLP,Psicología,26,M,2,15,96.9,No,7.1,15,1,5.9,100.0
678,UNSAM,Ciencia De Datos,23,M,2,15,74.6,No,9.4,12,5,6.7,100.0
679,UNC,Psicología,22,M,3,6,78.1,Si,8.6,13,0,7.6,100.0
680,UBA,Medicina,23,M,5,21,81.6,Si,10.0,31,1,8.9,100.0
681,UNC,Psicología,33,M,4,19,59.9,No,6.8,25,3,4.7,85.0
682,UTN,Economía,29,Otro,4,10,83.6,No,9.4,21,0,7.6,100.0
683,UTN,Ciencia De Datos,18,Otro,3,19,64.5,No,8.8,15,4,5.3,100.0
685,UNLaM,Derecho,27,M,4,21,74.7,No,9.3,24,0,8.3,100.0
686,UBA,Ingeniería,24,F,1,14,76.6,No,7.2,4,1,5.6,97.1
687,UNLaM,Medicina,29,F,3,18,74.2,No,7.6,9,4,4.7,100.0
688,UBA,Ingeniería,27,F,6,18,80.9,No,7.1,36,0,7.5,100.0
689,UNLP,Economía,22,M,6,20,99.1,Si,8.6,39,1,6.8,100.0
690,UNLaM,Ciencia De Datos,31,Otro,3,7,58.6,Si,6.7,22,4,3.6,86.7
691,UNLaM,Economía,25,F,6,26,95.5,No,9.3,34,0,8.6,100.0
692,UNSAM,Ingeniería,24,F,2,10,75.0,Si,5.9,10,0,6.9,84.6
693,UTN,Derecho,22,Otro,1,17,88.5,No,7.5,8,0,6.6,98.8
694,UNC,Derecho,34,Otro,2,11,100.0,No,9.9,14,2,7.9,100.0
